Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e45bfc2082b857e8170df3f7dac98006fed19ba06ff2e52f2dcfcf15d30bc530,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.556966,53.273643,On or near FAIR VIEW CLOSE,E01018672,Cheshire West and Chester 012B,Investigation complete; no suspect identified
72e010093203a72237ce1e3f3331cd013d88c13a72abff1e4e3a8a38e1f0e54f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.513273,53.257740,On or near NAYLOR COURT,E01018714,Cheshire West and Chester 018B,Unable to prosecute suspect
72f08255cfe6f691922b38b17bdd3f51768e1023e883bab588dfb90d5647c588,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.592571,53.387809,On or near Nightclub,E01033300,Warrington 018F,Unable to prosecute suspect
c392d7504823c62c8d0d9c1b23a5981cd1b9d5c8e2d8644bc8de49f3f8549148,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.122022,53.252284,On or near MILL ROAD,E01018639,Cheshire East 021C,Investigation complete; no suspect identified
48a2d8d9ebbf9ffc4fd79b572048691a92fabc26937bbd4d4f3346c558a00586,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.433720,53.364123,On or near AGDEN LANE,E01018648,Cheshire East 007C,Unable to prosecute suspect
ad2e1e4fec51dc16e8a96bf45efa70159aa945aee469556d795db922db7b22f8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.591629,53.396838,On or near Sports/Recreation Area,E01012483,Warrington 018C,Investigation complete; no suspect identified
c5cdc273364d559a55b39b75449a850e2ab23ef79fbf26d1cb7025bbbc2d8a0b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.516817,53.419675,On or near FIELDFARE CLOSE,E01012465,Warrington 005C,Unable to prosecute suspect
e9394f2d12cbc7a49cb6795f5b3e10bdb2d77fb4e0797ee660b939a9254c2c80,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.286624,53.100556,On or near LIVERPOOL ROAD WEST,E01018417,Cheshire East 033B,Unable to prosecute suspect
1349ea001e4c6569e602b8c0127d4d63f77fccd132c7574fce398c9fc474a503,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.887870,53.190133,On or near ST JOHN STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
62233ac21ce9d47e4e492bd8eb6ea7fdf906af11bb1202e3dd384edd02d80cbc,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.665658,53.441589,On or near PENNY LANE,E01012469,Warrington 003C,Unable to prosecute suspect
ea50ce9b1e739dfb9b076c2bdb01763ade220964bd66ec5613828b8155c97f58,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.735965,53.359765,On or near VIOLET STREET,E01012441,Halton 007D,Investigation complete; no suspect identified
1443c55d9c8897bc0ce1d0cd987943347112af598ae17b110a590a8b0f8ee4bb,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.536613,53.249421,On or near Further/Higher Educational Building,E01018691,Cheshire West and Chester 023A,Investigation complete; no suspect identified
add6b51025e1bc651c6e96e2fc91825cdb8103698f1eee555b7b50ec684b0c4a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.891636,53.189098,On or near Nightclub,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
c5c1c367d47c67f8d3984e15e4f470821b022f381f9fe023e69443237f971a15,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.122844,53.256868,On or near Parking Area,E01018624,Cheshire East 018C,Unable to prosecute suspect
94270886b42ef49abc30f3dc4b122be4c97fdcaca63c2169d30f3badcdd9af10,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.718630,53.369920,On or near PAGE LANE,E01012412,Halton 003C,Unable to prosecute suspect
a8aec65423b821349738fa243c0c524edc51c9cc4f7b7b07a2721de5c2c9cbf8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.141337,53.264604,On or near PRESTBURY ROAD,E01018616,Cheshire East 017B,Investigation complete; no suspect identified
3a7426b6729ab3f6505e9d1d21690cb09d0de110364b775ff7a1d96e9909b24c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.722619,53.371173,On or near ALBERT ROAD,E01012370,Halton 007B,Further investigation is not in the public interest
4d5055158d52c3f5c7f929d8560fcc2a6c03843b2495e9acca907f214c6c1841,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.689246,53.336278,On or near HEDGE HEY,E01012381,Halton 010A,Unable to prosecute suspect
a393a1ecedae18adf8963a837bd5a5835ae8178c2178282e918c7026546e1009,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.891636,53.189098,On or near Nightclub,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
61c19b19597fd1c21fea85885b51886d7d683a4c9a3e63cefe2cf21a5c0a3bfe,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.594600,53.407169,On or near WINWICK ROAD,E01012520,Warrington 011C,Investigation complete; no suspect identified
aee5beb62c2191c2875acbddda98fa5061b0739cb592cbec5701508a6ec1e924,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.545161,53.194460,On or near ASTON AVENUE,E01018745,Cheshire West and Chester 038B,Investigation complete; no suspect identified
0cd53198b2b999da9934cb18e6915466d4ea35f1f576534e50607970b58258c9,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.441201,53.093045,On or near Parking Area,E01018487,Cheshire East 043B,Suspect charged
8402c2f976c1cc0365f9c40777cc8e3637f88f14e49209974e1f9e109d60a217,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.606827,53.391117,On or near FROGHALL LANE,E01033302,Warrington 018G,Unable to prosecute suspect
67b35e081c55813d51549dcf12d3aea16eedaca1bb6f12673d5eb1846a8a7dd5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.465669,53.089626,On or near DAIRY HOUSE WAY,E01018512,Cheshire East 044C,Investigation complete; no suspect identified
f1767f49f5f19d1ec1d9908efa61fdf1e30b712f80a6c22583349a74654a1323,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.599935,53.381093,On or near SLUTCHERS LANE,E01033302,Warrington 018G,Further investigation is not in the public interest
3c823c81a55b141618c9b3085c21c1a1526be39f8bdc2b259b337aab56e04a17,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.897902,53.281936,On or near Parking Area,E01018520,Cheshire West and Chester 007B,Further investigation is not in the public interest
43ffb6c76d9098434edd766ad73102c26edcf55aadac7a0df733d8181f8ffcc0,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.293355,53.112954,On or near BIBBY STREET,E01018431,Cheshire East 033G,Investigation complete; no suspect identified
f54664be020325a904f60df34004c4b655cbc245b676a97442dedfd869d7f2df,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.124227,53.247895,On or near SUNNY BANK CLOSE,E01018640,Cheshire East 021D,Investigation complete; no suspect identified
4ec54a76d1a98c4ddb4361c1fcd81373f87a37f262a8b9b00afdbc9bc0d6c07b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.901354,53.276354,On or near Bus/Coach Station,E01018521,Cheshire West and Chester 011A,Unable to prosecute suspect
47c5b73a558076192ee522ab4a52f3e2c0eeeabad89d86159dc46dab5f85af8c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.888168,53.192207,On or near UNION WALK,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
41a864e05bbcba179280b64d92dfdf4db6b2ac308c250f8bb04ac3a6235a935e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.441711,53.097645,On or near MARKET SQUARE,E01018464,Cheshire East 039B,Investigation complete; no suspect identified
4be6baab2772f3c852f2e55c04e8ecdbc33c88249588f3f08a0b375c0f6deaba,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.680887,53.321593,On or near LISKEARD CLOSE,E01012437,Halton 015D,Unable to prosecute suspect
69c72b6b5ab444c19cec042b790bcd8aa28a0fd66bff912f9c2045c6b2f395cc,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.594324,53.428348,On or near ST ANTHONY PLACE,E01012468,Warrington 003B,Unable to prosecute suspect
5dec2f5f5da5fb636d51f704790a723aeede871a4446c079c76eaf3094dc1ecf,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.892408,53.270219,On or near HARLECH WAY,E01018553,Cheshire West and Chester 011E,Unable to prosecute suspect
f94b5f220c7e2a7e25139669c63d68699cb204ad45d83582fe3f153f1b06b8a1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.444832,53.107764,On or near THE RETREAT,E01018460,Cheshire East 036B,Unable to prosecute suspect
854d7677e93ad317f2b883a06a8aba7ec578c17d86a956291c26b36e38c8ea48,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.926112,53.208261,On or near THE PARADE,E01018311,Cheshire West and Chester 029C,Investigation complete; no suspect identified
e58064474760cf3a544651e17b5f35a0857d7baaef8019ab41f43509839cb13e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.442196,53.099801,On or near GLADSTONE STREET,E01018464,Cheshire East 039B,Investigation complete; no suspect identified
760ac31c8c8ed5af61242676a45488fc96489cf8edb07c1d4933b95ff13b2492,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.110014,53.257222,On or near EDDISBURY TERRACE,E01018628,Cheshire East 016B,Unable to prosecute suspect
630ec6f778ff9468ea41fbc34867776ff7e68381e5c7f9e370a817909a7f851f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.773454,53.380463,On or near CHERRYSUTTON,E01012420,Halton 004D,Investigation complete; no suspect identified
cbdf48289ac52c1752decc8b0b445b1a89df0a8c3de7aaaeb28679b150b5c004,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.668547,53.352342,On or near CHANCELLOR ROAD,E01012386,Halton 009B,Investigation complete; no suspect identified
af4782915f37b98fbc428ad1ebb70ff0a64399d090c8b52bd3f769cc51c338ff,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.914067,53.174896,On or near DOWNSFIELD ROAD,E01018353,Cheshire West and Chester 044C,Investigation complete; no suspect identified
83fdadf6a8361e132784bc85e072194104509d03e050f67bf56bfaea6c58ecfd,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.588620,53.380394,On or near Petrol Station,E01012510,Warrington 017D,Investigation complete; no suspect identified
ea732994f1a6024633d0b7f8eac89afc507d9a84d836699243978aca3dbbed75,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.568363,53.260159,On or near FORSTER AVENUE,E01018728,Cheshire West and Chester 019C,Investigation complete; no suspect identified
e53b261bb8a07596bbce075d5fd823b5f6e7116a326e057c82193d7bd9ceae7a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.206395,53.331358,On or near WALNUT CLOSE,E01018582,Cheshire East 004A,Investigation complete; no suspect identified
2aff2b3c370691150d772b9b0a404decfb97f116efcbba39403266b8fa093277,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.594868,53.414494,On or near HUNTER AVENUE,E01012526,Warrington 006A,Investigation complete; no suspect identified
02dc1ee628cb24d487d6fa20890023f8e75b1d5772b85f56400939cb3373c1e5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.572633,53.415735,On or near SWIFT CLOSE,E01012533,Warrington 008C,Investigation complete; no suspect identified
945609f93703bb6f36a8eee5d29fcebf0a01989518a9267802198f017ffc8989,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.306158,53.230542,On or near A535,E01018412,Cheshire East 022C,Investigation complete; no suspect identified
6616c3fa4d420aea75f37167d8e04e136ec0c219c3e5218777a47676b18e9168,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.512091,53.188881,On or near ROSEBANK CLOSE,E01018735,Cheshire West and Chester 042B,Investigation complete; no suspect identified
dd2c30ef2cb3fa30f3c409d485cc861a51aa4907270d990dc880e3e93867d7a6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.600532,53.387211,On or near ARPLEY STREET,E01033300,Warrington 018F,Unable to prosecute suspect
22e70cfdb28a639ff29114b9df20972fdaf5de190dea46eb96e9e8d3e79f31a2,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.891867,53.192323,On or near ABBEY SQUARE,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
26e3a4fe078f285ef80b3f72ca666bc2ca5d32be4ea383059064229dd70ef835,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.527465,53.064755,On or near QUEEN'S DRIVE,E01033373,Cheshire East 050F,Investigation complete; no suspect identified
ef223522680e044e2e597ff18790e67f6a79dc56eb2a351fd4da63075db14e3d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.462897,53.098464,On or near PROBERT CLOSE,E01018498,Cheshire East 039E,Unable to prosecute suspect
77e0eb01fdd6fb5a767b5828a3419ed3c30fb2584c854a39970e7cbc81659f7e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.894719,53.190558,On or near Parking Area,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
56683bebfe48a6c7360b2b878be524ffecedf3951f064c9bc986b9af5d2892a4,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.892583,53.191455,On or near Shopping Area,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
554396c32787b2b85efc63a2d2b3b6c51abfa8f1e4dc62d5156a0fe3fea7f389,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.891867,53.192323,On or near ABBEY SQUARE,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
5526b54990c63b26a32a44aa92ad1c781ddca6beb748b5f84adbf70ac6ad311d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.131321,53.254620,On or near HATTON STREET,E01018625,Cheshire East 018D,Investigation complete; no suspect identified
1d9a7e38ba7c95e7339787fe393cbff50c84ee6820311c0dc2f07fbbb5a21fd6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.158656,53.265427,On or near KEATS DRIVE,E01018618,Cheshire East 015B,Unable to prosecute suspect
8bc8823d14c85c1b7b69ca4cee223c260745626c000803af019a78474ac5c1da,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.534696,53.424756,On or near Sports/Recreation Area,E01012464,Warrington 004D,Unable to prosecute suspect
8b60631c06a2b1cac4998bcb1377a2d0ef35fb9587dfc46dfcc0ce9c7cce98f0,2020-08,Cheshire Constabulary,Cheshire Constabulary,-3.081396,53.298445,On or near HAWTHORN ROAD,E01018536,Cheshire West and Chester 001C,Investigation complete; no suspect identified
5e8d23b06d254c1d90a9920de039534dfb63047992384d04b1208a64f83ed914,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.914730,53.196887,On or near GREYHOUND PARK ROAD,E01018330,Cheshire West and Chester 034D,Investigation complete; no suspect identified
8d0d14635e3f01146b9d2089d8b7f0fa48af70913ab6f7c9963049a0698b2b1f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.523724,53.067594,On or near HIGH STREET,E01033373,Cheshire East 050F,Investigation complete; no suspect identified
0dd407c4f127de66c8efb14f41e14f81610c76550dca66d43e932e57d2ddf9cc,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.739018,53.392052,On or near LINDISFARNE COURT,E01012393,Halton 001B,Investigation complete; no suspect identified
ac8613c52860db349c7410a6938af59219e6ca03d71d3f8ceeef88c03faf7817,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.917484,53.195482,On or near SEALAND ROAD,E01018330,Cheshire West and Chester 034D,Investigation complete; no suspect identified
a2c680503238a18bd2950614f743aa02d96c43dbc84f724fe19e59205470d889,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.218095,53.164128,On or near WEST STREET,E01018402,Cheshire East 027C,Suspect charged
9c832e727e58ec793579a6484394efcb432da606a347550a9d61ce6dac4b61a8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.771834,53.271717,On or near PARKFIELD DRIVE,E01018697,Cheshire West and Chester 015D,Investigation complete; no suspect identified
71af3a488a5615a2906228e8c563efa60f2ab5415eb3db99334785ff59ef9c40,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.736254,53.337354,On or near EATON STREET,E01012431,Halton 012F,Unable to prosecute suspect
0c27ed455d437c271907f90d4817cbb0905a51a2740f4cba1cd7ba305450e829,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.418624,53.311153,On or near M6,E01018648,Cheshire East 007C,Unable to prosecute suspect
8c739bc54298682d8097faaf3feb9e484b7995478e19b763aabd64ae0a90939c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.448461,53.101863,On or near ADELAIDE STREET,E01018462,Cheshire East 039A,Investigation complete; no suspect identified
13cd0ea81144045d4a7db752b80365150d96e62d74732474c6a3fac12e560fb2,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.891281,53.189343,On or near BRIDGE STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
56af4fa21e7790ee16fa375a4d9aaef7d1458b22a6914e4df82953d0ed4e175c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.628962,53.398319,On or near WASHINGTON DRIVE,E01012565,Warrington 010C,Unable to prosecute suspect
6357ec1ced4c2810f7997d1a1d1999cd21eae9267cce7884e86b5a6da28165a4,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.815666,53.274167,On or near DAIRY BANK,E01018338,Cheshire West and Chester 022D,Unable to prosecute suspect
ff3178c33085f9e4962901fe67d9bbc352d5a7e7db68cea03509173fbf3433c5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.824067,53.238485,On or near INCE LANE,E01018359,Cheshire West and Chester 022F,Investigation complete; no suspect identified
25ec854e5ffac276bbbe59f0c2ca8f5b574492b06c477321b7d315f08bf610c6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.491217,53.089640,On or near NANTWICH ROAD,E01018510,Cheshire East 044A,Offender given a caution
519d85eda5a7012299c790040453ea6488e1bfa7398256df3c3bc23e0a3c83b3,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.364759,53.142123,On or near FLAT LANE,E01018435,Cheshire East 032D,Investigation complete; no suspect identified
d4ca27ab533e7bcc18a245cf4bafe037bd9ab5b3ae7e3abbe1854527ada34e1f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.574982,53.398007,On or near HAZEL STREET,E01012481,Warrington 011A,Investigation complete; no suspect identified
4281033f5a0244e36175b46d2e39fa59f15b16056f5dd32f141f1a46f8572395,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.929132,53.266819,On or near KENDAL DRIVE,E01018559,Cheshire West and Chester 013D,Unable to prosecute suspect
897ef49b4b6a83c500902dd310809411da34dd6763958f1ff8efd71d74b066c9,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.607794,53.398815,On or near BOTELER AVENUE,E01012454,Warrington 013B,Investigation complete; no suspect identified
3d198228c16cd13e077df2ee024d3c57a61189ba9fa1800a9a11bf99f7f2da80,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.449533,53.093014,On or near CLIFTON STREET,E01018497,Cheshire East 039D,Investigation complete; no suspect identified
d636eeccd171b1bd4fe0d0629be6e5314ea2b29265456241638dca15090b93df,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.596475,53.415366,On or near CHILTERN AVENUE,E01012537,Warrington 006D,Investigation complete; no suspect identified
2892052f3122fde974e3bdcfc504ccee4966afb92414c107e5206a86f03eb3ac,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.447228,53.098236,On or near ST MARY'S STREET,E01018462,Cheshire East 039A,Investigation complete; no suspect identified
